ID,제목,저자,발행처,발행년월일,발행년,수량,가격,본문언어,비매품여부,이용대상,카테고리
NBC20241557206,광주 전남 시조문학사,광주전남시조시인협회,시와사람,2024-09-25,2024,442 p.,21700,kor,N,일반,소설/문학
NBC20241557210,광주광역시 경제여건 분석을 통한 경제 정책 전략,서정원;한경록;최성환;정소예;채종훈,광주연구원,2024-08-01,2024,225 p.,21100,kor,Y,전문,경제/경영
NBC20241528751,광주역사민속박물관 중장기 운영계획,조인형,광주연구원,2024-01---,2024,115 p.,23100,kor,Y,일반,역사/인문
NBC20241557227,광주역사민속박물관 중장기 운영계획,조인형,광주연구원,2024-01-01,2024,115 p.,13500,kor,Y,전문,역사/인문
NBC20241557229,"광주청년, 문학을 만나다",국제펜클럽한국본부,시와사람,2024-01-15,2024,315 p.,18900,kor,N,일반,소설/문학
NBC20241557292,"괜찮아요, 내 인생",강;김민성;김태균;백설이;이연주;작꼬;한새벽,학이시습 커뮤니케이션북스,2024-08-21,2024,"ix, 196 p.",13700,kor,N,일반,자기계발
NBC20241557337,괴테 동화 명상집,Goethe Johann Wolfgang von;최혜경,발도르프 청소년 네트워크 도서출판 푸른씨앗,2024-10-10,2024,122 p.,33800,kor,N,일반,어린이
NBC20241557338,괴테 할머니의 인생 수업,전영애;최경은,문학동네,2024-12-04,2024,226 p.,15800,kor,N,일반,자기계발
NBC20241557339,괴테의 인생 수업,사이토 다카시;전경아,알파미디어,2024-08-31,2024,229 p.,41900,kor,N,일반,자기계발
NBC20241557345,교과서 밖 진짜 영어들,미스터 브로,길벗 이지톡 길벗,2024-05-10,2024,432 p.,13500,kor,N,일반,외국어
NBC20241528805,교과서 밖 진짜 영어들,미스터 브로,길벗이지톡,2024-05-10,2024,전자책 1책,20200,eng,N,일반,외국어
NBC20241557349,교과서가 쉬워지는 초등 역사 신문,김문영,청림life 청림출판,2024-10-10,2024,235 p.,34700,kor,N,아동청소년,역사/인문
NBC20241528807,교류분석과 CKFR 심리검사를 활용한 준거 틀 사례분석,최영일(KAC201503971);노정자(KAC201402941);박봉근;서미경;손희란(KAC201503979);조윤정;조찬희;최정온;허찬희,학지사,2024-05-31,2024,523 p.,21600,kor,N,일반,역사/인문
NBC20241557359,교류분석과 CKFR 심리검사를 활용한 준거 틀 사례분석,최영일;노정자;박봉근;서미경;손희란;조윤정;조찬희;최정온;허찬희,학지사,2024-05-20,2024,523 p.,36600,kor,N,전문,역사/인문
NBC20241557365,교사 경영이 만드는 교실혁명,윤수정,미다스북스,2024-01-12,2024,288 p.,12800,kor,N,일반,경제/경영
NBC20241528809,교사 경영이 만드는 교실혁명,윤수정,미다스북스,2024-02-21,2024,전자책 1책,37200,kor,N,일반,경제/경영
NBC20241557371,교사 심리적 소진의 예방과 대처방법,Larrivee Barbara;유형근;정연홍;문가람;최지혜;김하민,학지사,2024-09-30,2024,316 p.,21900,kor,N,전문,역사/인문
NBC20241557387,교사를 위한 데이터 과학,장원빈;강지호;김도연;김문기;박상태,보성,2024-02-28,2024,154 p.,26100,kor,N,전문,IT/컴퓨터
NBC20241557395,교사의 권위에 대한 역사적 전개와 전망,김상현;송수진,경북대학교출판부,2024-02-20,2024,364 p.,34300,kor,N,전문,역사/인문
NBC20241557410,교수처럼 문학 읽기,Foster Thomas C.;박영원;번역가;손영미,이루,2024------,2024,471 p.,35700,kor,U,일반,소설/문학
NBC20241557415,교실 속 행복 부싯돌 협동학습,포항협동학습연구회,좋은땅,2024-02-13,2024,195 p.,24200,kor,N,일반,자기계발
NBC20241528813,교실 속 행복 부싯돌 협동학습,포항협동학습연구회,좋은땅,2024-02-13,2024,195 p.,22200,kor,N,일반,자기계발
NBC20241557424,교양 있는 어른을 위한 최소한의 철학 수업,오가와 히토시;이용택,빌리버튼,2024-06-17,2024,320 p.,12900,kor,N,일반,역사/인문
NBC20241557426,교양으로 읽는 최소한의 심리 법칙,강준우,북카라반,2024-06-27,2024,266 p.,13500,kor,N,일반,역사/인문
NBC20241557427,교양으로 읽는 최소한의 심리 법칙,강준우,북카라반,2024-09-20,2024,266 p.,38200,kor,N,일반,역사/인문
NBC20241557438,교육과 심리 속 예술치료 송아트 프로그램의 실천과 효과,신형철,부크크,2024-08-05,2024,70 p.,10000,kor,N,일반,역사/인문
NBC20241557454,교육심리학,형정은;김지아;손혜미;이성하,창지사,2024------,2024,온라인자료 1책(258 p.),12800,kor,N,일반,역사/인문
NBC20241557455,교육심리학,형정은;김지아;손혜미;이성하,창지사,2024-08-09,2024,258 p.,13600,kor,N,전문,역사/인문
NBC20241557473,교육철학,조화태;박주병;권영민,KNOU Press(한국방송통신대학교출판문화원),2024-07-25,2024,"x, 299 p.",30200,kor,N,전문,역사/인문
NBC20241557474,교육철학,조화태;박주병;권영민,KNOU Press(한국방송통신대학교출판문화원),2024-07-25,2024,114 p.,22400,kor,Y,전문,역사/인문
NBC20241557475,교육철학 및 교육사,정창호;마상룡;마은종;박주희,공동체,2024------,2024,온라인자료 1책(312 p.),10500,kor,N,일반,역사/인문
NBC20241557476,교육철학 및 교육사,김희태;이승하,KNOU Press(한국방송통신대학교출판문화원),2024-01-25,2024,"vii, 313 p.",41400,kor,N,전문,역사/인문
NBC20241557477,교육철학 및 교육사,김희태,KNOU Press(한국방송통신대학교출판문화원),2024-01-25,2024,176 p.,39200,kor,Y,전문,역사/인문
NBC20241528825,교육철학 및 교육사,김희태(KAC201207850);이승하(KAC201515345),KNOU Press(한국방송통신대학교출판문화원),2024-03-01,2024,"vii, 313, 176 p.",28300,kor,N,일반,역사/인문
NBC20241557478,교육철학 및 교육사,김상섭;조상식;박종배,교육과학사,2024-03-20,2024,593 p.,23300,kor,N,전문,역사/인문
NBC20241557479,교육철학 및 교육사,박형근;김명숙;신희이,양서원,2024-06-20,2024,335 p.,18200,kor,N,전문,역사/인문
NBC20241528827,교육행정 및 교육경영 신강,이병환(KAC201214193),태영출판,2024-07-01,2024,전자책 1책,11300,kor,N,일반,경제/경영
NBC20241557511,교황 성 요한 바오로 2세의 인격주의 철학,Acosta Miguel;Reimers Adrian J.;김율,Garam(가람문화사),2024-08-06,2024,"xi, 257 p.",32200,kor,N,전문,역사/인문
NBC20241528832,구강보건 관련 보험 급여화 및 검진제도 관련 정책 변화 검토 및 구강건강 지표 산출을 위한 데이터 수집,이보아(KAC2020L1275);권혜인(KAC202091076);유진주;신보경;이우리;김재용(KAC201733347);김은미,국민건강보험 일산병원 연구소,2024-02-14,2024,"vii, 73 p.",31200,kor,Y,일반,IT/컴퓨터
NBC20241557559,구글 애널리틱스 4를 활용한 디지털 마케팅 wirh 챗GPT,이태열,Digital Books(디지털북스),2024-07-30,2024,297 p.,30600,kor,N,일반,경제/경영
NBC20241557590,구름관찰자를 위한 그림책,Pretor-Pinney Gavin;Grill William;김성훈,김영사,2024-08-06,2024,[92] p.,23200,kor,N,일반,어린이
NBC20241557592,구름되어 부르는 인생노래,김지열,다담출판기획,2024-01-12,2024,143 p.,18400,kor,N,일반,자기계발
NBC20241557625,구봉 송익필의 철학과 문학,김세정;강보승;김창경;전성건;황수영;최영성;이향배;유기원;구봉문화학술원,책미래,2024-04-25,2024,318 p.,44300,kor,N,전문,소설/문학
NBC20241557631,구석구석 경주 역사 여행,김원미;유재상;한용욱,그린북,2024-04-15,2024,47 p.,38800,kor,N,아동청소년,역사/인문
NBC20241557726,구체적인 어린이,김유진,민음사,2024-05-05,2024,326 p.,40500,kor,N,일반,어린이
NBC20241557730,구해줘! 경제학,손병익,Sam&books(샘앤북스),2024-01-02,2024,339 p.,37400,kor,N,전문,경제/경영
NBC20241557739,국가공인 SQLP 자격검정 핵심노트,조시형,디비안,2024-07-12,2024,292 p.,43400,kor,N,전문,IT/컴퓨터
NBC20241557740,국가공인 SQLP 자격검정 핵심노트,조시형,디비안,2024-07-12,2024,294 p.,35500,kor,N,전문,IT/컴퓨터
NBC20241557755,국가운영철학,조기안,해드림출판사,2024------,2024.0,512 p.,19800,kor,N,일반,역사/인문
NBC20241557789,국내 PEF의 가치제고와 투자성과 분석,박용린,자본시장연구원,2024-10-28,2024,23 p.,15000,kor,Y,전문,경제/경영
NBC20241557791,국내 상위 0.1% 유튜브 40억 창출 꺼리튜브 성공 노하우,꺼리튜브,책바세,2024-03-31,2024,304 p.,30200,kor,N,일반,자기계발
NBC20241557798,국내 통화정책 불확실성의 특징과 경제적 영향,정희철,자본시장연구원,2024-06-03,2024,24 p.,26900,kor,Y,전문,경제/경영
NBC20241557819,"국내총생산(GDP), 국제수지(BOP)의 이해와 경제분석",황상필;최정태,박영사,2024-07-30,2024,"vii, 278 p.",16500,kor,N,전문,경제/경영
NBC20241557863,국방경영과 국방조직,최수동,온크(온크미디어),2024-01-15,2024,"xx, 371 p.",38700,kor,N,전문,경제/경영
NBC20241557864,국방기관 보안업무 이론과 실제,황석용;김승현;이승현;선승배;최순원,다인스케치,2024-01-30,2024,150 p.,26500,kor,N,전문,IT/컴퓨터
NBC20241557880,국승옥 부동산학개론 꾹간장,국승옥,박문각(박문각출판),2024-10-30,2024,134 p.,20800,kor,N,일반,경제/경영
NBC20241557881,국승옥 부동산학원론,국승옥,박문각(박문각출판),2024-07-15,2024,181 p.,43300,kor,N,일반,경제/경영
NBC20241557882,국승옥 부동산학원론,국승옥,박문각(박문각출판),2024-07-30,2024,620 p.,34800,kor,N,일반,경제/경영
NBC20241557883,국승옥 부동산학원론,국승옥,박문각(박문각출판),2024-07-30,2024,235 p.,43100,kor,N,일반,경제/경영
NBC20241557884,국승옥 부동산학원론,국승옥,박문각(박문각출판),2024-11-25,2024,465 p.,23800,kor,N,일반,경제/경영
NBC20241528888,국어 비문학 독해 오·독·오·독,장한임,SD에듀,2024-01-10,2024,386 p.,35600,kor,N,일반,소설/문학
NBC20241557899,국어단어 잘 잡고 영어단어 꽉 잡기,서정우,렛츠북,2024-08-07,2024,159 p.,16100,kor,N,일반,외국어
NBC20241557904,국어선생님을 위한 한국문학사 강의,한국문학사 편찬위원회,자유지성사,2024-04-29,2024,314 p.,33400,kor,N,일반,소설/문학
NBC20241557905,국어선생님을 위한 한국문학사 강의,한국문학사 편찬위원회,자유지성사,2024-04-29,2024,322 p.,28200,kor,N,일반,소설/문학
NBC20241557906,국어선생님을 위한 한국문학사 강의,한국문학사 편찬위원회,자유지성사,2024-04-29,2024,325 p.,13700,kor,N,일반,소설/문학
NBC20241557907,국어선생님을 위한 한국문학사 강의,한국문학사 편찬위원회,자유지성사,2024-04-29,2024,320 p.,28800,kor,N,일반,소설/문학
NBC20241557908,국어선생님을 위한 한국문학사 강의,한국문학사 편찬위원회,자유지성사,2024-04-29,2024,295 p.,34600,kor,N,일반,소설/문학
NBC20241557909,국어선생님을 위한 한국문학사 강의,한국문학사 편찬위원회,자유지성사,2024-04-29,2024,312 p.,25000,kor,N,일반,소설/문학
NBC20241557911,국어와 일본어의 사이,송민,박이정,2024-01-26,2024,409 p.,39500,kor,N,전문,외국어
NBC20241557936,국제경제론,김신행;김태기,法文社,2024-02-20,2024,"xviii, 716 p.",35400,kor,N,전문,경제/경영
NBC20241557937,국제경제론 해답집,김신행;김태기,法文社,2024-03-10,2024,"iv, 162 p.",12100,kor,N,전문,경제/경영
NBC20241557938,국제경제법,정성주,필통북스,2024-04-12,2024,227 p.,19100,kor,N,일반,경제/경영
NBC20241557939,국제경제학 실전문제집,김진욱,필통북스,2024-09-30,2024,247 p.,36500,kor,N,일반,경제/경영
NBC20241557943,국제관리회계사,장홍석,탐진(탐진출판사),2024-01-05,2024,"viii, 320 p.",38600,kor,N,전문,경제/경영
NBC20241557980,국제정치경제,이상환,박영사,2024------,2024,온라인자료 1책(360 p.),44800,kor,N,일반,경제/경영
NBC20241557981,국제정치경제,이상환,박영사,2024-09-10,2024,"viii, 344 p.",25700,kor,N,전문,경제/경영
NBC20241557985,국제지역학과 아시아경영,대한아시아지역학연구회,부크크(Bookk),2024-01-30,2024,153 p.,34800,kor,N,일반,경제/경영
NBC20241558016,군대에서 자기계발하기,이태화,부크크(Bookk),2024-01-09,2024,202 p.,34200,kor,N,일반,자기계발
NBC20241558017,"군대와 질병, 그리고 전쟁의 역사",강신길,지엔피에듀,2024------,2024,237 p.,12200,kor,U,일반,역사/인문
NBC20241558043,군중심리,Le Bon Gustave;이재형,문예출판사,2024-10-08,2024,330 p.,30500,kor,N,일반,역사/인문
NBC20241558044,군중심리,Le Bon Gustave;최유경,올리버,2024-02-29,2024,214 p.,28800,kor,N,일반,역사/인문
NBC20241558064,"굿 애프터 눈, 나의 찐 인생!",정지현,미다스북스,2024-04-22,2024,240 p.,13200,kor,N,일반,자기계발
NBC20241558088,굿타이밍 일본어 여행회화,일본어교재연구원,Yega 예가,2024------,2024,270 p.,16500,kor,N,일반,외국어
NBC20241558127,궁금한 건 못 참는 어린이 과학 날씨,김진경;해바라기,토피,2024-08-01,2024,173 p.,20500,kor,N,아동청소년,어린이
NBC20241558128,궁금한 건 못 참는 어린이 과학 바다,김진호;해바라기,토피,2024-08-01,2024,171 p.,12200,kor,N,아동청소년,어린이
NBC20241558129,궁금한 건 못 참는 어린이 과학 인체,김은경;해바라기,토피,2024-10-05,2024,189 p.,40700,kor,N,아동청소년,어린이
NBC20241558130,궁금한 건 못 참는 어린이 과학 지구,김은경;해바라기,토피,2024-12-10,2024,173 p.,35900,kor,N,아동청소년,어린이
NBC20241558131,궁금한 건 못 참는 어린이 첫 속담,김진경;해바라기,토피,2024-04-20,2024,219 p.,40200,kor,N,아동청소년,어린이
NBC20241558132,궁금한 건 못 참는 어린이 첫 수수께끼,김은경;해바라기,토피,2024-09-20,2024,173 p.,22000,kor,N,아동청소년,어린이
NBC20241558152,권력의 철학,Macaulay Thomas Babington;위즈덤커넥트 AI,위즈덤커넥트,2024------,2024.0,전자책 1책,42400,kor,U,일반,역사/인문
NBC20241558154,권리분석 모르면 부동산 경매 절대로 하지마라,권득인,교보문고,2024------,2024,전자책 1책,10300,kor,N,일반,경제/경영
NBC20241558155,권리분석 모르면 부동산 경매 절대로 하지마라,권득인,문예춘추사,2024-02-15,2024,416 p.,35200,kor,N,일반,경제/경영
NBC20241558176,귀가 트이는 보카팟 ABC 단어장,최종근,북스힐,2024-05-05,2024,551 p.,31300,kor,N,일반,외국어
NBC20241558177,귀가 트이는 영어,이현석;빈트 피터,EBS 한국교육방송공사동아,2024------,2024.0,전자책 1책,11100,kor,U,일반,외국어
NBC20241558178,귀가 트이는 영어,이현석;빈트 피터,EBS 한국교육방송공사동아,2024------,2024.0,전자책 1책,21400,kor,U,일반,외국어
NBC20241558205,귀신의 신호와 금빛 동화들,방정환;교보,수아르,2024------,2024.0,전자책 1책,39100,kor,U,일반,어린이
NBC20241558267,귀와 입이 열리는 영어 말하기:,성동일,시원스쿨닷컴,2024------,2024,285 p.,28800,kor,N,일반,외국어
NBC20241558503,그 어떤 인생도 실패는 아니라고 장자가 말했다,한정주,다산초당 다산북스,2024-09-27,2024,335 p.,26600,kor,N,일반,자기계발
NBC20241558538,그건 심리학적으로 맞지 않습니다만,최승원,책사람집,2024-02-29,2024,230 p.,13900,kor,N,일반,역사/인문
NBC20241529054,그건 심리학적으로 맞지 않습니다만,최승원(KAC201715886),책사람집,2024-06-24,2024,전자책 1책,32600,kor,N,일반,역사/인문
NBC20241558662,그대를 사랑하는 일이 나는 가장 행복했어요,이동식,풀잎,2024-03-21,2024,154 p.,42200,kor,N,일반,자기계발
NBC20241558664,그대에게 행복을 팝니다,김소담,생각풀이,2024-01-11,2024,128 p.,21800,kor,N,일반,자기계발
NBC20241558682,그들은 어떻게 AI 트랜스포메이션에 성공했나,김형택;이승준,윌컴퍼니,2024------,2024,387 p.,12800,kor,U,일반,자기계발
NBC20241558683,그들은 어떻게 영어 1등급을 만드나,백시영;남기정,교보문고,2024------,2024,전자책 1책,40800,kor,N,일반,외국어
NBC20241558701,그때 그시절 역사의 발자취,한국기자클럽.,한국기자클럽,2024------,2024.0,2책,42700,kor,N,일반,역사/인문
NBC20241558720,그래 그 산에 행복이 있을까,우시공,은준휘출판사,2024-05-06,2024,99 p.,41500,kor,N,일반,자기계발
NBC20241558745,그래도 부동산,최은주,한빛비즈,2024-09-27,2024,288 p.,37700,kor,N,일반,경제/경영
NBC20241558761,그래도 인생은 살아볼 만해,김옥림,미래북,2024------,2024,311 p.,16300,kor,N,일반,자기계발
NBC20241558762,그래도 인생은 아름다워,강태민,Observ.,2024-07-17,2024,115 p.,27300,kor,N,일반,자기계발
NBC20241558768,그래도 행복한 남자,서한경,신아출판사,2024-08-14,2024,274 p.,25100,kor,N,일반,자기계발
NBC20241558769,그래도 행복해지고 싶다,김경림;김혜난;Cephas,부크크,2024-10-10,2024,102 p.,28900,kor,N,일반,자기계발
NBC20241558817,그럭저럭 인생,최창민,바른북스,2024-08-14,2024,226 p.,36900,kor,N,일반,자기계발
NBC20241558839,그럼에도 행복한 이유,김은정,미다스북스,2024-03-27,2024,232 p.,24200,kor,N,일반,자기계발
NBC20241529105,그럼에도 행복한 이유,김은정,미다스북스,2024-05-27,2024,전자책 1책,41800,kor,N,일반,자기계발
NBC20241558894,그리스 로마 신화,Lock Deborah;박현철,삼성출판사,2024-04-01,2024,47 p.,42200,kor,N,아동청소년,역사/인문
NBC20241558895,그리스 로마 신화,박시연;김정욱;최우빈;강대진,아울북(북이십일 아울북),2024-01-24,2024,164 p.,17800,kor,N,아동청소년,역사/인문
NBC20241529113,그리스 로마 신화,박시연(KAC201230479);최우빈(KAC201317216),아울북(북이십일 아울북),2024-04-09,2024,164 p.,14800,kor,N,아동청소년,역사/인문
NBC20241529114,그리스 로마 신화,박시연(KAC201230479);최우빈(KAC201317216),아울북(북이십일 아울북),2024-05-22,2024,164 p.,44500,kor,N,아동청소년,역사/인문
NBC20241529115,그리스 로마 신화,박시연;최우빈;김헌,아울북,2024-01-26,2024,170 p.,25400,kor,N,아동청소년,역사/인문
NBC20241558896,그리스 로마 신화,박시연;김정욱;최우빈;강대진,아울북(북이십일 아울북),2024-03-27,2024,164 p.,31900,kor,N,아동청소년,역사/인문
NBC20241558897,그리스 로마 신화,박시연;김정욱;최우빈;강대진,아울북(북이십일 아울북),2024-05-22,2024,164 p.,44200,kor,N,아동청소년,역사/인문
NBC20241558898,그리스 로마 신화,박시연;김정욱;최우빈;강대진,아울북(북이십일 아울북),2024-07-24,2024,164 p.,29300,kor,N,아동청소년,역사/인문
NBC20241558899,그리스 로마 신화,박시연;김정욱;최우빈;강대진,아울북(북이십일 아울북),2024-09-25,2024,164 p.,24400,kor,N,아동청소년,역사/인문
NBC20241558900,그리스 로마 신화 & 프로젝트 관리,이두표,부크크,2024-01-18,2024,306 p.,18100,kor,N,일반,역사/인문
NBC20241558901,그리스 신화,Prentice Andrew;Dombois Natalie;정회성,비룡소인터내셔널,2024-02-01,2024,51 p.,22500,kor,N,아동청소년,역사/인문
NBC20241558902,그리스 인문 기행,남기환,상상출판,2024-06-10,2024,259 p.,21400,kor,N,일반,역사/인문
NBC20241558903,그리스 인문 기행,남기환,상상출판,2024------,2024,331 p.,14000,kor,N,일반,역사/인문
NBC20241559000,그리움이 있어 행복하다,이성기;이지수,학민사,2024-10-17,2024,279 p.,12200,kor,N,일반,자기계발
NBC20241559029,그림 속 천문학,김선지;김현구,아날로그 글담출판사,2024------,2024,333 p.,37300,kor,N,일반,소설/문학
NBC20241559031,그림 없는 그림책,남지은,문학동네,2024-03-25,2024,104 p.,27600,kor,N,일반,어린이
NBC20241529121,그림동화 출판 이론과 실제,남궁기순(KAC201312272),상상나래,2024-02-20,2024,95 p.,16000,kor,N,일반,어린이
NBC20241529123,그림으로 이해하는 알고리즘,이시다 모리테루(KAC201808866);미야자키 쇼이치(KAC201808869);이동규,길벗,2024-05-04,2024,전자책 1책,31100,jpn,N,일반,IT/컴퓨터
NBC20241559049,그림으로 이해하는 알고리즘,이시다 모리테루;미야자키 쇼이치;이동규,길벗,2024-04-30,2024,264 p.,36500,kor,N,전문,IT/컴퓨터
NBC20241559051,그림은 내 인생에 참 좋은 동반자입니다,김정옥,퍼플,2024-09-17,2024,195 p.,24800,kor,N,일반,자기계발
NBC20241559072,그림자를 딛고 일어선 동화 冬花 류영모의 리질리언스,황해국;안명숙;조영진,한국장로교출판사,2024-03-30,2024,364 p.,38500,kor,N,일반,어린이
NBC20241559075,그림책 강의부터 제작까지,박경미,퍼플,2024-06-22,2024,93 p.,15200,kor,N,일반,어린이
NBC20241559076,그림책 맘세이,권나현;김경미;김수경;양수진;양윤선;오성희;이수진;이한나,부크크,2024-10-10,2024,90 p.,44300,kor,N,일반,어린이
NBC20241559077,그림책 수업 대백과 261,이현아;이소리;전보람;이다인;김미주;임수경;김지민;이한샘;김여진;김다혜;김설아;권새롬;좋아서하는어린이책연구회,카시오페아(카시오페아 출판사),2024-01-31,2024,505 p.,43900,kor,N,일반,어린이
NBC20241559078,그림책 시선,그림책방 오묘,부크크,2024-05-08,2024,191 p.,30000,kor,N,일반,어린이
NBC20241559079,그림책 에세이 이음,경수경;김경아;김이현;이유란;정금희;황미영,대경북스,2024------,2024,240 p.,34900,kor,N,일반,소설/문학
NBC20241559080,그림책 인성 놀이 50:,그림책사랑교사모임;김준호;김나영;김민지;김형신;박경미;박명희;성윤미;신복남;이경미;이선경;이소희;이지현;정동숙;한윤정,학토재,2024------,2024,286 p.,28400,kor,N,일반,어린이
NBC20241559081,"그림책 읽는 나는, 특수학교 교사입니다",공진하,한울림스페셜 한울림,2024-04-20,2024,227 p.,32300,kor,N,일반,어린이
NBC20241529126,그림책 읽는 밤,이미연,미리내 명상책방,2024-06-15,2024,[61] p.,12400,kor,N,일반,어린이
NBC20241559082,그림책 클래식 365,강윤영;곽정은;권유정;김기양;김정희;박부영;박은하;송현정;유애리;이선화;이소윤;이순주;이은정;이재선;이지현;정유화;조영희;현슬기;그림책사랑교사모임,케렌시아,2024-01-03,2024,387 p.,11200,kor,N,일반,어린이
NBC20241559083,그림책 활용 수업 레시피,김문화;여한기;김애자;그림책으로 수업을 그리는 교사 모임,달구북,2024-02-14,2024,272 p.,37200,kor,N,일반,어린이
NBC20241559084,"그림책, 사춘기 마음을 부탁해",남기숙;조고은,상도북스,2024-04-05,2024,231 p.,42000,kor,N,아동청소년,어린이
NBC20241559085,"그림책, 삶의 순간을 담다",김명희;김정해;배수경;백화현;변영애;변영이;손대희;손효순;오현아;유수진;유주현;황희진;어른그림책연구모임,백화만발,2024-09-13,2024,306 p.,36400,kor,N,일반,어린이
NBC20241559086,그림책과 어울리는 사람들,경수경;김경아;김혜림;김효실;윤미경;장성오;조영선;최오숙,대경북스,2024-10-30,2024,239 p.,34900,kor,N,일반,어린이
NBC20241529127,그림책과 클래식음악이 만나다,엠트리 책음마 연구소,e퍼플,2024-03-22,2024,[199] p.,44400,kor,N,아동청소년,어린이
NBC20241559087,그림책에서 발견한 나의 인생 이야기,김은령,Bookk(부크크),2024-03-19,2024,234 p.,15900,kor,N,일반,어린이
NBC20241559088,그림책으로 만나는 마음 풍경,고혜인;김경옥;김지선;김태연;손자영;이초연;임려원;전희정,YES24,2024------,2024,전자책 1책 ([117] p.),40400,kor,N,일반,어린이
NBC20241559089,그림책으로 배우는 부모교육,윤명자;김지상;홍순덕;최정은;정담미;윤지은,부크크,2024-06-29,2024,170 p.,32800,kor,N,일반,어린이
NBC20241559090,그림책으로 시작하는 성교육,정희정,더블엔,2024-03-22,2024,275 p.,29900,kor,N,일반,어린이
NBC20241559091,그림책으로 시작하는 자존감 연습,고지연;김준호;김혜영;송석희;전은주;박상규,맘에드림,2024-03-14,2024,284 p.,38800,kor,N,아동청소년,어린이
NBC20241559092,그림책으로 아이에게 말 걸기,윤숙희,이야기공간,2024-11-15,2024,301 p.,37800,kor,N,일반,어린이
NBC20241559093,그림책으로 잇다,어린이책 읽는 어른 모임,글나무,2024-11-30,2024,142 p.,22500,kor,N,일반,어린이
NBC20241559094,그림책으로 통해요,이수경;김미연;이현희;금호정;한경화;정명철,교육과학사,2024-01-25,2024,213 p.,25100,kor,N,전문,어린이
NBC20241559095,그림책을 기반으로 하는 유아 수업 매체,한선아,지식터,2024-11-29,2024,165 p.,12200,kor,N,전문,어린이
NBC20241559096,그림책을 보다 나를 보다,안남재;정명자;김연홍;이효수;김경희;박경원;민상훈;오길주;조월례;박종진;박형주;이주영;표인혜;이숙경;권민주;김희순;한국독서아카고라학회,이담북스 한국학술정보,2024-12-25,2024,106 p.,30700,kor,N,일반,어린이
NBC20241559097,그림책이 살리다,하주은;김정경;이정은,북랩,2024-11-12,2024,289 p.,10300,kor,N,일반,어린이
NBC20241559098,그림책이 있는 마음우체국,정옥경;김영순;김차순;오숙자;우순애;유혜승;이근라;혜윰;임지영;장만옥;함소정;임은경;꿈길희망등대 그림책 모임,벗나래,2024-03-11,2024,238 p.,10400,kor,N,일반,어린이
NBC20241559099,그림책이라는 산,고정순,만만한책방,2024------,2024,179 p.,15700,kor,N,일반,어린이
NBC20241559100,그림형제 동화선집,Bein Kazimierz;오태영;Brothers Grimm,진달래 출판사,2024-10-28,2024,278 p.,18200,kor,N,일반,어린이
NBC20241559113,그웬랩 토익스피킹의 정석,리 그웬,YES24,2024------,2024,전자책 1책 (282 p.),21200,kor,N,일반,외국어
NBC20241559127,그저 예뻐서 마음에 품는 단어,이소연,&(앤드) 넥서스,2024-04-08,2024,216 p.,28000,kor,N,일반,외국어
NBC20241529131,그저 예뻐서 마음에 품는 단어,이소연(KAC201403764),&(앤드),2024-04-05,2024,전자책 1책,17200,kor,N,일반,외국어
NBC20241559179,근대 사학의 창시자 신앙인 랑케 역사학의 성격과 의의,임범식,백산자료원,2024------,2024,458 p.,11500,kor,N,일반,역사/인문
NBC20241559183,근대 신춘문예 당선 단편소설,손동호,소명출판,2024-05-25,2024,589 p.,35600,kor,N,전문,소설/문학
NBC20241559192,"근대가 세운 건축, 건축이 만든 역사",이영천,루아크,2024-07-25,2024,325 p.,24300,kor,N,일반,역사/인문
NBC20241559207,근대철학자가 본 한국 사회,김용환,서광사,2024-12-10,2024,531 p.,11700,kor,N,전문,역사/인문
NBC20241529157,근세영문학 전통과 휴머니즘,임성균(KAC201301409),동인,2024-06-10,2024,388 p.,16300,eng,N,일반,소설/문학
NBC20241559240,근현대 철원의 역사와 문화,태봉학회;태봉학술회의;철원군청);태봉학술세미나;철원군 정연리 마을회관),주류성,2024------,2024,468 p.,32400,kor,U,일반,역사/인문
NBC20241529162,근현대사적 세계경제 질서주의,조해경(KAC201215450),일문사,2024-07-10,2024,전자책 1책,29900,kor,N,일반,경제/경영
NBC20241559265,글로 옮기지 못할 인생은 없습니다,김순철;조은애;황소영;최경희;한미숙;양지욱;장혜숙;김지윤;이루다;정지은;문미영;박진선;황상열,북랩,2024-01-25,2024,192 p.,19600,kor,N,일반,자기계발
NBC20241529163,글로 옮기지 못할 인생은 없습니다,김순철;조은애;황소영;최경희;한미숙;양지욱;장혜숙;김지윤;이루다(KAC202469461);정지은;문미영;박진선;황상열,북랩,2024-02-26,2024,192 p.,16300,kor,N,일반,자기계발
NBC20241559272,글로벌 경제 하 중국 제조업의 혁신적 리더십과 조직 성과,추옌,KIHSS(한국인문사회과학연구원),2024-09-05,2024,218 p.,43500,kor,N,전문,경제/경영
NBC20241559273,글로벌 경제구조 변화에 대응한 국내 정밀화학산업의 발전전략,산업연구원;이상원,산업연구원,2024------,2024,103 p.,31300,kor,N,일반,경제/경영
NBC20241529166,글로벌 기업 재무제표로 알아보는 비즈니스 모델 분석,야베 겐스케(KAC201322395);김여은,비제이퍼블릭,2024-07-12,2024,"xiv, 245 p.",39300,jpn,N,일반,경제/경영
