user_id,gender,age,profile,location,promo_sensitivity,device,ever
00005528,남성,14,중고생,부산시 해운대구,medium,Galaxy,False
00005529,남성,18,기타,인천시 남동구,low,iPhone,True
00005530,남성,57,기타,인천시 연수구,high,Galaxy,True
00005531,여성,17,중고생,대전시 중구,medium,Galaxy,False
00005532,여성,16,중고생,대구시 달서구,medium,iPhone,False
00005533,여성,41,기타,대구시 북구,medium,Galaxy,True
00005534,여성,20,대학생,대전시 서구,medium,iPhone,False
00005535,여성,22,대학생,인천시 부평구,low,Galaxy,True
00005536,여성,14,중고생,인천시 부평구,high,iPhone,True
00005537,남성,14,중고생,대구시 북구,low,Galaxy,True
00005538,남성,16,기타,대구시 수성구,low,Galaxy,True
00005539,남성,19,중고생,서울시 마포구,medium,iPhone,True
00005540,여성,53,직장인,부산시 부산진구,medium,Galaxy,False
00005541,여성,49,직장인,대전시 서구,high,Galaxy,False
00005542,여성,44,직장인,인천시 서구,high,iPhone,True
00005543,여성,59,기타,인천시 남동구,low,Galaxy,False
00005544,남성,19,중고생,광주시 서구,low,iPhone,True
00005545,여성,16,중고생,대구시 달서구,low,Galaxy,False
00005546,남성,11,기타,부산시 해운대구,medium,iPhone,False
00005547,여성,19,중고생,대구시 수성구,high,iPhone,True
00005548,남성,50,기타,서울시 강남구,medium,Galaxy,True
00005549,남성,37,기타,대전시 서구,low,iPhone,False
00005550,남성,15,중고생,대전시 유성구,low,Galaxy,False
00005551,여성,18,중고생,대전시 서구,low,Galaxy,True
00005552,여성,26,대학생,부산시 해운대구,high,iPhone,True
00005553,여성,41,직장인,대구시 수성구,low,Galaxy,False
00005554,남성,40,기타,대구시 달서구,high,Galaxy,False
00005555,여성,21,대학생,광주시 서구,medium,iPhone,False
00005556,남성,25,대학생,광주시 서구,low,Galaxy,False
00005557,여성,43,기타,대전시 서구,medium,Galaxy,True
00005558,남성,25,대학생,부산시 부산진구,medium,Galaxy,False
00005559,남성,18,중고생,부산시 수영구,low,Galaxy,False
00005560,여성,65,기타,인천시 서구,high,Galaxy,True
00005561,남성,36,직장인,서울시 서초구,medium,Galaxy,True
00005562,남성,27,직장인,부산시 수영구,high,iPhone,False
00005563,남성,53,기타,서울시 마포구,high,Galaxy,False
00005564,여성,50,기타,광주시 서구,low,Galaxy,False
00005565,여성,14,중고생,광주시 북구,low,Galaxy,True
00005566,남성,43,기타,광주시 북구,medium,Galaxy,True
00005567,여성,24,대학생,서울시 송파구,low,iPhone,False
00005568,남성,45,직장인,대전시 중구,high,Galaxy,False
00005569,남성,28,직장인,인천시 남동구,medium,iPhone,True
00005570,여성,43,직장인,광주시 광산구,high,Galaxy,False
00005571,여성,42,직장인,대전시 유성구,low,Galaxy,False
00005572,남성,56,기타,부산시 수영구,low,Galaxy,True
00005573,남성,18,중고생,광주시 광산구,low,iPhone,True
00005574,남성,46,기타,대구시 수성구,high,iPhone,True
00005575,남성,14,중고생,서울시 영등포구,medium,iPhone,False
00005576,남성,35,기타,부산시 동래구,medium,Galaxy,True
00005577,남성,15,중고생,서울시 강남구,high,iPhone,False
00005578,여성,65,기타,서울시 강남구,medium,iPhone,False
00005579,남성,15,중고생,서울시 송파구,high,iPhone,True
00005580,남성,14,중고생,서울시 영등포구,medium,iPhone,True
00005581,여성,47,기타,대전시 서구,low,Galaxy,False
00005582,남성,22,대학생,대전시 중구,high,iPhone,False
00005583,여성,16,중고생,서울시 마포구,low,iPhone,False
00005584,여성,61,기타,광주시 북구,high,Galaxy,False
00005585,남성,37,직장인,서울시 송파구,low,Galaxy,False
00005586,남성,23,대학생,대구시 중구,low,iPhone,True
00005587,여성,17,중고생,광주시 서구,low,iPhone,True
00005588,여성,23,기타,부산시 수영구,medium,Galaxy,True
00005589,여성,39,직장인,광주시 광산구,medium,iPhone,True
00005590,남성,45,직장인,대구시 중구,high,iPhone,False
00005591,여성,55,기타,인천시 남동구,medium,Galaxy,True
00005592,여성,14,기타,인천시 부평구,low,iPhone,False
00005593,여성,21,대학생,대전시 서구,medium,iPhone,False
00005594,여성,17,중고생,부산시 남구,high,Galaxy,False
00005595,남성,61,기타,대전시 서구,medium,Galaxy,True
00005596,여성,23,대학생,인천시 부평구,medium,Galaxy,False
00005597,여성,33,기타,서울시 서초구,high,iPhone,False
00005598,여성,14,중고생,광주시 광산구,high,iPhone,False
00005599,여성,38,직장인,광주시 광산구,low,iPhone,False
00005600,여성,19,중고생,대구시 북구,low,Galaxy,True
00005601,남성,23,대학생,대구시 수성구,low,iPhone,False
00005602,여성,19,중고생,서울시 강남구,medium,iPhone,False
00005603,남성,39,기타,대구시 중구,medium,iPhone,True
00005604,남성,26,대학생,인천시 서구,low,iPhone,False
00005605,남성,57,기타,광주시 서구,medium,Galaxy,False
00005606,남성,47,기타,서울시 종로구,high,Galaxy,True
00005607,남성,39,기타,인천시 남동구,high,Galaxy,True
00005608,여성,20,대학생,광주시 북구,low,Galaxy,True
00005609,여성,23,대학생,광주시 광산구,high,iPhone,False
00005610,여성,32,직장인,대전시 유성구,medium,Galaxy,True
00005611,여성,22,대학생,부산시 수영구,medium,Galaxy,True
00005612,남성,27,직장인,인천시 부평구,medium,Galaxy,True
00005613,남성,37,기타,대구시 달서구,low,Galaxy,False
00005614,남성,16,중고생,서울시 영등포구,low,iPhone,True
00005615,여성,16,중고생,대전시 중구,low,iPhone,True
00005616,남성,34,직장인,대구시 수성구,medium,iPhone,True
00005617,여성,33,직장인,서울시 마포구,high,Galaxy,True
00005618,남성,16,중고생,인천시 연수구,medium,Galaxy,True
00005619,여성,25,기타,서울시 종로구,medium,Galaxy,True
00005620,여성,54,직장인,인천시 남동구,high,Galaxy,False
00005621,여성,18,중고생,대구시 달서구,low,iPhone,True
00005622,남성,15,중고생,인천시 남동구,medium,Galaxy,True
00005623,기타,20,대학생,서울시 종로구,medium,iPhone,False
00005624,남성,21,대학생,대전시 서구,medium,Galaxy,True
00005625,남성,38,기타,광주시 북구,high,iPhone,True
00005626,여성,26,대학생,대전시 중구,high,iPhone,False
00005627,여성,17,중고생,인천시 남동구,low,iPhone,False
00005628,남성,21,대학생,부산시 부산진구,high,iPhone,False
00005629,남성,14,기타,서울시 강남구,medium,Galaxy,True
00005630,남성,53,직장인,대전시 서구,low,Galaxy,False
00005631,여성,39,기타,인천시 연수구,low,iPhone,True
00005632,남성,34,기타,인천시 서구,low,Galaxy,False
00005633,여성,42,직장인,대전시 서구,high,Galaxy,True
00005634,남성,26,대학생,서울시 영등포구,high,iPhone,False
00005635,남성,18,중고생,인천시 서구,high,iPhone,False
00005636,여성,48,직장인,서울시 종로구,low,iPhone,True
00005637,여성,26,대학생,서울시 서초구,low,iPhone,True
00005638,여성,17,중고생,서울시 송파구,high,iPhone,False
00005639,남성,39,기타,서울시 서초구,low,Galaxy,False
00005640,여성,55,직장인,광주시 광산구,medium,Galaxy,True
00005641,남성,43,직장인,대전시 중구,medium,Galaxy,True
00005642,남성,26,대학생,서울시 마포구,medium,Galaxy,True
00005643,여성,26,기타,인천시 부평구,high,iPhone,True
00005644,남성,55,직장인,대구시 달서구,medium,Galaxy,True
00005645,여성,23,대학생,광주시 서구,medium,iPhone,True
00005646,여성,23,대학생,부산시 동래구,low,iPhone,True
00005647,남성,68,기타,대구시 달서구,medium,Galaxy,False
00005648,남성,24,기타,부산시 부산진구,high,iPhone,False
00005649,여성,21,대학생,대전시 유성구,high,iPhone,True
00005650,여성,19,중고생,부산시 동래구,high,iPhone,False
00005651,여성,43,직장인,서울시 송파구,low,iPhone,True
00005652,남성,45,기타,인천시 연수구,low,Galaxy,True
00005653,남성,25,대학생,광주시 서구,medium,iPhone,True
00005654,여성,23,대학생,광주시 북구,low,Galaxy,False
00005655,여성,19,중고생,대구시 북구,medium,iPhone,False
00005656,남성,42,기타,대구시 수성구,medium,iPhone,False
00005657,남성,20,대학생,대전시 중구,high,iPhone,True
00005658,남성,23,대학생,대전시 유성구,high,iPhone,False
00005659,남성,22,대학생,대구시 달서구,low,Galaxy,True
00005660,남성,19,중고생,광주시 서구,high,iPhone,False
00005661,여성,63,기타,대구시 수성구,high,Galaxy,False
00005662,남성,29,기타,대구시 북구,high,Galaxy,True
00005663,여성,19,기타,부산시 동래구,medium,Galaxy,True
00005664,여성,52,기타,부산시 부산진구,low,iPhone,False
00005665,여성,18,중고생,대구시 수성구,high,iPhone,True
00005666,여성,54,직장인,인천시 연수구,high,Galaxy,True
00005667,여성,25,대학생,대구시 수성구,low,Galaxy,True
00005668,남성,41,직장인,대전시 서구,medium,Galaxy,False
00005669,남성,15,중고생,대전시 유성구,high,iPhone,False
00005670,여성,26,대학생,인천시 서구,medium,Galaxy,False
00005671,남성,33,기타,부산시 남구,high,Galaxy,False
00005672,여성,50,기타,광주시 광산구,medium,Galaxy,False
00005673,여성,26,대학생,광주시 북구,high,Galaxy,True
00005674,남성,16,중고생,부산시 수영구,low,Galaxy,False
00005675,여성,25,대학생,인천시 부평구,low,iPhone,True
00005676,여성,24,대학생,인천시 서구,medium,Galaxy,False
00005677,기타,26,대학생,광주시 광산구,medium,iPhone,True
00005678,여성,24,대학생,부산시 동래구,high,iPhone,False
00005679,여성,35,직장인,부산시 남구,high,iPhone,True
00005680,남성,18,중고생,대구시 수성구,low,iPhone,True
00005681,남성,11,기타,서울시 서초구,low,iPhone,False
00005682,여성,22,대학생,광주시 북구,high,iPhone,True
00005683,기타,15,기타,부산시 동래구,low,iPhone,True
00005684,여성,14,중고생,서울시 송파구,low,Galaxy,False
00005685,여성,59,기타,광주시 광산구,low,Galaxy,True
00005686,남성,41,직장인,대전시 중구,high,iPhone,True
00005687,여성,14,중고생,부산시 해운대구,low,Galaxy,True
00005688,여성,39,직장인,대구시 중구,high,iPhone,False
00005689,여성,23,대학생,서울시 서초구,high,iPhone,True
00005690,여성,43,기타,광주시 서구,high,Galaxy,False
00005691,기타,61,기타,광주시 북구,low,Galaxy,True
00005692,기타,29,직장인,인천시 남동구,medium,iPhone,False
00005693,여성,36,직장인,대구시 달서구,medium,Galaxy,True
00005694,여성,19,중고생,대전시 중구,low,Galaxy,False
00005695,여성,26,대학생,대구시 중구,medium,Galaxy,False
00005696,여성,25,대학생,대구시 수성구,medium,iPhone,True
00005697,남성,16,기타,대구시 중구,low,iPhone,False
00005698,여성,39,직장인,부산시 수영구,high,iPhone,False
00005699,남성,19,중고생,인천시 연수구,medium,iPhone,False
00005700,남성,22,대학생,대전시 중구,medium,Galaxy,True
00005701,남성,33,기타,광주시 서구,medium,iPhone,False
00005702,여성,49,직장인,대구시 북구,high,Galaxy,False
00005703,여성,16,중고생,광주시 북구,low,iPhone,True
00005704,여성,14,중고생,인천시 부평구,low,Galaxy,True
00005705,여성,42,기타,인천시 부평구,medium,Galaxy,True
00005706,남성,16,중고생,인천시 연수구,medium,iPhone,True
00005707,기타,30,기타,대전시 유성구,high,Galaxy,True
00005708,여성,50,기타,부산시 동래구,medium,Galaxy,False
00005709,남성,14,중고생,인천시 부평구,low,Galaxy,True
00005710,여성,16,중고생,광주시 북구,high,iPhone,True
00005711,남성,46,직장인,인천시 연수구,medium,iPhone,True
00005712,여성,25,기타,부산시 부산진구,low,iPhone,True
00005713,남성,23,대학생,광주시 광산구,low,Galaxy,False
00005714,남성,16,중고생,부산시 수영구,low,iPhone,True
00005715,여성,39,직장인,부산시 수영구,medium,iPhone,False
00005716,남성,51,기타,대전시 서구,medium,Galaxy,False
00005717,여성,17,중고생,부산시 해운대구,low,iPhone,True
00005718,여성,30,기타,대전시 유성구,medium,iPhone,False
00005719,남성,32,직장인,대전시 중구,low,iPhone,True
00005720,여성,21,대학생,서울시 마포구,medium,iPhone,True
00005721,여성,21,대학생,대전시 중구,low,Galaxy,True
00005722,여성,23,대학생,부산시 부산진구,low,Galaxy,True
00005723,여성,43,직장인,서울시 종로구,high,Galaxy,True
00005724,여성,18,기타,광주시 광산구,medium,Galaxy,False
00005725,남성,19,중고생,대전시 서구,low,iPhone,False
00005726,남성,22,대학생,광주시 서구,medium,iPhone,True
00005727,남성,25,대학생,대구시 수성구,low,iPhone,False
00005728,남성,46,기타,부산시 해운대구,medium,Galaxy,True
00005729,여성,69,기타,대전시 서구,high,Galaxy,True
00005730,남성,19,중고생,대구시 북구,medium,Galaxy,False
00005731,남성,24,대학생,서울시 송파구,low,iPhone,False
00005732,여성,67,기타,대구시 중구,high,Galaxy,True
00005733,남성,39,직장인,대전시 서구,low,iPhone,True
00005734,여성,49,기타,대전시 중구,medium,Galaxy,False
00005735,남성,14,중고생,서울시 영등포구,low,iPhone,True
00005736,남성,70,기타,대전시 서구,medium,Galaxy,True
00005737,남성,35,기타,대전시 서구,medium,iPhone,True
00005738,남성,24,대학생,인천시 서구,low,iPhone,True
00005739,남성,14,중고생,부산시 수영구,low,Galaxy,True
00005740,여성,51,직장인,대전시 중구,low,iPhone,True
00005741,남성,44,직장인,인천시 부평구,medium,iPhone,False
00005742,남성,24,대학생,부산시 부산진구,medium,iPhone,False
00005743,남성,25,대학생,대구시 북구,high,Galaxy,True
00005744,남성,51,직장인,서울시 송파구,high,iPhone,True
00005745,남성,57,기타,대구시 북구,high,Galaxy,True
00005746,남성,14,중고생,인천시 남동구,high,Galaxy,False
00005747,여성,29,기타,부산시 부산진구,high,iPhone,False
00005748,남성,27,직장인,광주시 광산구,low,Galaxy,True
00005749,남성,28,직장인,광주시 북구,high,iPhone,True
00005750,여성,47,기타,대전시 서구,medium,Galaxy,True
00005751,여성,55,직장인,대구시 수성구,high,Galaxy,True
00005752,남성,17,중고생,광주시 서구,medium,iPhone,False
00005753,여성,15,중고생,광주시 광산구,low,iPhone,True
00005754,남성,33,기타,대구시 중구,low,Galaxy,True
00005755,남성,23,대학생,인천시 남동구,low,Galaxy,False
00005756,남성,14,중고생,부산시 동래구,high,iPhone,True
00005757,여성,55,직장인,인천시 서구,low,Galaxy,True
00005758,남성,15,기타,인천시 연수구,low,iPhone,True
00005759,여성,18,중고생,인천시 서구,low,Galaxy,True
00005760,여성,19,중고생,광주시 광산구,low,Galaxy,True
00005761,남성,16,중고생,서울시 영등포구,medium,iPhone,True
00005762,남성,21,대학생,서울시 종로구,low,iPhone,False
00005763,남성,14,기타,대전시 중구,medium,iPhone,True
00005764,여성,17,중고생,광주시 광산구,high,iPhone,False
00005765,여성,16,중고생,광주시 서구,low,iPhone,True
00005766,남성,14,중고생,서울시 송파구,high,iPhone,False
00005767,남성,25,기타,부산시 부산진구,high,iPhone,False
00005768,여성,47,직장인,대전시 중구,low,Galaxy,True
00005769,남성,45,직장인,서울시 강남구,low,iPhone,False
00005770,남성,52,직장인,광주시 북구,high,Galaxy,True
00005771,여성,42,기타,인천시 남동구,medium,Galaxy,True
00005772,남성,32,직장인,서울시 강남구,high,iPhone,True
00005773,여성,32,기타,대전시 중구,medium,iPhone,False
00005774,남성,53,직장인,대구시 달서구,medium,Galaxy,True
00005775,여성,35,직장인,부산시 부산진구,low,iPhone,False
00005776,남성,19,중고생,대구시 달서구,high,iPhone,False
00005777,여성,23,대학생,광주시 광산구,medium,iPhone,False
00005778,여성,18,중고생,부산시 남구,medium,iPhone,True
00005779,여성,24,대학생,대전시 유성구,high,Galaxy,True
00005780,남성,21,대학생,대구시 북구,low,iPhone,False
00005781,여성,51,직장인,대전시 유성구,low,Galaxy,True
00005782,남성,15,기타,부산시 동래구,medium,iPhone,True
00005783,남성,50,직장인,대전시 유성구,low,iPhone,True
00005784,여성,18,중고생,인천시 부평구,low,Galaxy,False
00005785,남성,18,중고생,부산시 해운대구,high,Galaxy,True
00005786,여성,54,직장인,서울시 영등포구,low,iPhone,True
00005787,여성,19,기타,서울시 마포구,medium,iPhone,False
00005788,여성,14,기타,광주시 광산구,high,iPhone,False
00005789,남성,41,직장인,부산시 수영구,medium,Galaxy,True
00005790,여성,68,기타,부산시 수영구,low,Galaxy,False
00005791,여성,18,중고생,서울시 종로구,low,iPhone,False
00005792,여성,20,대학생,대구시 수성구,medium,Galaxy,False
00005793,남성,69,기타,서울시 종로구,high,Galaxy,True
00005794,여성,14,중고생,대구시 달서구,medium,Galaxy,False
00005795,여성,39,기타,대전시 유성구,high,Galaxy,False
00005796,여성,58,기타,인천시 연수구,low,Galaxy,False
00005797,여성,21,대학생,인천시 연수구,low,iPhone,True
00005798,남성,38,직장인,대구시 중구,low,iPhone,False
00005799,남성,54,직장인,대구시 중구,medium,Galaxy,False
00005800,남성,36,직장인,대구시 달서구,low,iPhone,True
00005801,남성,18,중고생,광주시 북구,high,Galaxy,False
00005802,남성,17,중고생,대구시 중구,high,Galaxy,False
00005803,남성,13,기타,대구시 중구,low,iPhone,True
00005804,여성,22,대학생,인천시 연수구,low,iPhone,False
00005805,남성,16,중고생,부산시 동래구,low,Galaxy,True
00005806,남성,55,기타,부산시 수영구,low,Galaxy,True
00005807,남성,21,대학생,대전시 유성구,medium,iPhone,True
00005808,남성,48,직장인,인천시 서구,high,Galaxy,True
00005809,여성,67,기타,부산시 남구,medium,Galaxy,False
00005810,여성,23,대학생,광주시 서구,medium,Galaxy,False
00005811,여성,17,기타,광주시 서구,high,iPhone,False
00005812,남성,69,기타,대전시 중구,low,Galaxy,True
00005813,남성,45,기타,대구시 중구,high,iPhone,False
00005814,남성,44,직장인,인천시 연수구,low,iPhone,True
00005815,남성,30,직장인,광주시 서구,high,Galaxy,False
00005816,여성,17,중고생,서울시 강남구,high,iPhone,True
00005817,남성,19,중고생,대전시 유성구,low,Galaxy,False
00005818,남성,22,대학생,대전시 서구,low,Galaxy,True
00005819,여성,16,중고생,대구시 북구,medium,iPhone,True
00005820,여성,18,중고생,대전시 서구,high,Galaxy,True
00005821,남성,31,기타,부산시 부산진구,medium,Galaxy,True
00005822,여성,14,중고생,서울시 서초구,medium,iPhone,False
00005823,여성,33,직장인,서울시 서초구,high,Galaxy,False
00005824,남성,52,직장인,광주시 광산구,medium,iPhone,True
00005825,남성,50,직장인,인천시 부평구,medium,Galaxy,False
00005826,남성,17,중고생,대전시 서구,high,iPhone,False
00005827,여성,12,기타,광주시 북구,high,iPhone,False
00005828,남성,50,직장인,대구시 북구,low,Galaxy,True
00005829,남성,18,중고생,대전시 유성구,low,Galaxy,True
00005830,여성,37,직장인,서울시 영등포구,low,Galaxy,True
00005831,여성,20,대학생,대전시 서구,medium,iPhone,False
00005832,여성,53,직장인,광주시 서구,high,Galaxy,True
00005833,여성,46,직장인,대구시 수성구,medium,iPhone,True
00005834,여성,15,중고생,부산시 부산진구,high,Galaxy,True
00005835,여성,26,기타,부산시 동래구,low,iPhone,False
00005836,여성,19,기타,대구시 수성구,medium,iPhone,False
00005837,남성,36,직장인,대전시 서구,low,iPhone,False
00005838,여성,18,기타,서울시 마포구,high,iPhone,False
00005839,남성,19,중고생,서울시 강남구,medium,iPhone,True
00005840,여성,15,중고생,부산시 동래구,high,iPhone,True
00005841,여성,21,대학생,대전시 서구,low,Galaxy,True
00005842,남성,25,대학생,부산시 동래구,high,iPhone,False
00005843,여성,18,중고생,대구시 북구,medium,iPhone,True
00005844,남성,33,직장인,부산시 남구,low,Galaxy,False
00005845,여성,39,직장인,대전시 중구,medium,Galaxy,True
00005846,여성,18,중고생,인천시 서구,medium,Galaxy,True
00005847,남성,30,직장인,광주시 북구,high,iPhone,True
00005848,여성,18,중고생,대구시 중구,low,Galaxy,False
00005849,남성,39,직장인,서울시 종로구,medium,Galaxy,True
00005850,남성,49,직장인,부산시 남구,medium,Galaxy,True
00005851,여성,24,대학생,서울시 송파구,high,iPhone,False
00005852,여성,24,대학생,인천시 연수구,low,iPhone,True
00005853,여성,21,대학생,부산시 수영구,high,iPhone,False
00005854,여성,25,대학생,광주시 북구,medium,Galaxy,True
00005855,남성,16,중고생,부산시 남구,medium,iPhone,False
00005856,여성,15,중고생,광주시 북구,medium,iPhone,False
00005857,여성,14,중고생,대구시 중구,medium,iPhone,True
00005858,여성,16,중고생,대전시 서구,medium,iPhone,True
00005859,여성,15,중고생,대구시 달서구,high,Galaxy,True
00005860,여성,35,직장인,대구시 중구,high,iPhone,True
00005861,여성,52,기타,광주시 서구,high,Galaxy,False
00005862,여성,56,기타,대구시 달서구,low,Galaxy,False
00005863,남성,26,대학생,대전시 중구,low,iPhone,False
00005864,남성,17,중고생,광주시 북구,medium,iPhone,True
00005865,여성,48,기타,인천시 부평구,low,Galaxy,True
00005866,남성,34,기타,대전시 서구,high,Galaxy,False
00005867,여성,21,기타,광주시 서구,low,iPhone,False
00005868,남성,26,대학생,부산시 해운대구,high,Galaxy,True
00005869,여성,26,대학생,서울시 송파구,high,Galaxy,True
00005870,남성,22,대학생,대전시 서구,medium,iPhone,False
00005871,여성,69,기타,부산시 남구,low,iPhone,True
00005872,남성,10,기타,대전시 중구,low,iPhone,True
00005873,여성,19,중고생,대구시 중구,medium,iPhone,True
00005874,여성,26,대학생,서울시 송파구,high,Galaxy,True
00005875,여성,28,직장인,인천시 부평구,low,Galaxy,False
00005876,남성,22,대학생,대구시 달서구,low,iPhone,False
00005877,여성,18,중고생,인천시 서구,medium,iPhone,False
00005878,남성,47,직장인,대구시 수성구,high,Galaxy,False
00005879,여성,14,중고생,대전시 서구,high,iPhone,False
00005880,남성,18,중고생,인천시 남동구,medium,Galaxy,True
00005881,여성,15,중고생,대전시 중구,medium,iPhone,True
00005882,남성,68,기타,대전시 서구,high,Galaxy,False
00005883,여성,17,중고생,광주시 광산구,high,iPhone,True
00005884,남성,41,직장인,부산시 남구,medium,Galaxy,True
00005885,남성,23,대학생,광주시 북구,low,Galaxy,True
00005886,남성,19,중고생,대전시 중구,medium,Galaxy,False
00005887,여성,44,기타,부산시 남구,medium,Galaxy,False
00005888,여성,24,대학생,부산시 해운대구,low,Galaxy,True
00005889,여성,23,대학생,대전시 서구,low,iPhone,True
00005890,여성,24,대학생,서울시 종로구,high,Galaxy,False
00005891,남성,19,중고생,대구시 중구,low,Galaxy,True
00005892,남성,51,기타,인천시 남동구,medium,Galaxy,True
00005893,남성,32,직장인,대전시 서구,medium,Galaxy,True
00005894,남성,21,대학생,서울시 종로구,high,iPhone,False
00005895,여성,29,기타,대구시 북구,high,iPhone,True
00005896,남성,17,중고생,서울시 서초구,low,iPhone,False
00005897,남성,18,중고생,대전시 유성구,low,iPhone,False
00005898,여성,24,대학생,부산시 동래구,low,Galaxy,True
00005899,여성,22,대학생,인천시 연수구,medium,Galaxy,True
00005900,남성,53,직장인,부산시 동래구,high,Galaxy,False
00005901,남성,67,기타,대구시 수성구,low,Galaxy,True
00005902,남성,11,기타,서울시 영등포구,high,Galaxy,True
00005903,여성,25,대학생,부산시 부산진구,high,iPhone,False
00005904,여성,21,기타,대전시 서구,low,iPhone,True
00005905,여성,41,직장인,대전시 유성구,low,Galaxy,False
00005906,남성,67,기타,인천시 연수구,medium,Galaxy,True
00005907,남성,19,기타,인천시 부평구,high,Galaxy,False
00005908,여성,37,직장인,광주시 광산구,medium,iPhone,False
00005909,남성,31,기타,광주시 서구,low,iPhone,False
00005910,남성,26,대학생,대구시 수성구,medium,Galaxy,False
00005911,기타,46,직장인,인천시 연수구,medium,iPhone,False
00005912,남성,43,직장인,광주시 광산구,low,iPhone,False
00005913,여성,41,직장인,대전시 서구,medium,Galaxy,False
00005914,여성,26,대학생,대구시 달서구,medium,Galaxy,True
00005915,여성,26,대학생,서울시 마포구,medium,Galaxy,True
00005916,여성,20,대학생,대구시 중구,low,iPhone,False
00005917,남성,23,대학생,대전시 서구,low,iPhone,False
00005918,남성,19,중고생,광주시 서구,high,iPhone,True
00005919,남성,15,중고생,광주시 광산구,low,Galaxy,False
00005920,여성,21,대학생,인천시 남동구,medium,iPhone,False
00005921,여성,22,대학생,서울시 서초구,high,iPhone,True
00005922,남성,22,대학생,인천시 서구,high,Galaxy,True
00005923,남성,69,기타,대전시 서구,low,Galaxy,True
00005924,남성,24,대학생,대전시 서구,low,iPhone,True
00005925,남성,36,직장인,대구시 달서구,low,iPhone,False
00005926,여성,16,중고생,대전시 서구,low,Galaxy,False
00005927,남성,25,대학생,대전시 중구,low,iPhone,False
00005928,남성,30,직장인,서울시 영등포구,medium,Galaxy,True
00005929,여성,59,기타,인천시 부평구,low,Galaxy,True
00005930,여성,21,대학생,대구시 달서구,high,iPhone,True
00005931,남성,16,중고생,부산시 수영구,medium,iPhone,False
00005932,남성,24,대학생,부산시 동래구,low,iPhone,False
00005933,남성,16,중고생,서울시 영등포구,high,iPhone,True
00005934,남성,30,기타,대전시 유성구,high,Galaxy,True
00005935,여성,62,기타,인천시 연수구,high,Galaxy,True
00005936,기타,35,기타,인천시 부평구,high,iPhone,False
00005937,여성,26,대학생,광주시 서구,low,Galaxy,False
00005938,남성,19,중고생,대전시 서구,low,iPhone,True
00005939,여성,28,직장인,대구시 달서구,high,Galaxy,False
00005940,남성,41,기타,인천시 연수구,high,iPhone,False
00005941,여성,42,기타,대전시 유성구,medium,Galaxy,True
00005942,남성,16,중고생,대구시 북구,medium,Galaxy,False
00005943,여성,68,기타,서울시 종로구,medium,iPhone,False
00005944,여성,19,중고생,대전시 유성구,high,Galaxy,False
00005945,여성,37,직장인,인천시 남동구,medium,Galaxy,False
00005946,남성,14,중고생,서울시 송파구,medium,iPhone,False
00005947,남성,38,기타,부산시 동래구,high,Galaxy,False
00005948,기타,23,기타,인천시 남동구,high,iPhone,False
00005949,여성,18,중고생,대구시 달서구,medium,Galaxy,True
00005950,남성,26,대학생,대전시 유성구,medium,iPhone,True
00005951,남성,34,직장인,대구시 수성구,high,Galaxy,True
00005952,여성,39,기타,인천시 서구,medium,Galaxy,False
00005953,여성,18,중고생,서울시 강남구,low,iPhone,True
00005954,남성,18,중고생,인천시 남동구,high,iPhone,False
00005955,남성,15,중고생,대전시 서구,high,iPhone,False
00005956,남성,48,직장인,대구시 달서구,low,iPhone,False
00005957,남성,20,대학생,서울시 영등포구,medium,Galaxy,False
00005958,여성,30,직장인,인천시 부평구,low,Galaxy,False
00005959,남성,46,직장인,광주시 광산구,high,iPhone,True
00005960,여성,31,기타,대전시 서구,high,iPhone,False
00005961,남성,24,대학생,대전시 서구,high,Galaxy,True
00005962,여성,28,직장인,인천시 연수구,medium,iPhone,False
00005963,여성,14,중고생,대전시 서구,high,Galaxy,False
00005964,여성,28,기타,부산시 수영구,high,iPhone,True
00005965,남성,15,중고생,대구시 수성구,high,iPhone,True
00005966,남성,14,기타,부산시 수영구,high,iPhone,True
00005967,여성,51,직장인,부산시 남구,low,iPhone,True
00005968,여성,25,대학생,인천시 서구,high,Galaxy,False
00005969,여성,68,기타,부산시 수영구,low,Galaxy,True
00005970,기타,18,중고생,부산시 해운대구,high,iPhone,True
00005971,여성,22,대학생,대전시 중구,high,iPhone,False
00005972,여성,28,기타,광주시 북구,high,iPhone,False
00005973,여성,24,대학생,대구시 북구,low,iPhone,False
00005974,남성,16,중고생,대전시 유성구,medium,iPhone,True
00005975,여성,45,기타,광주시 서구,medium,Galaxy,False
00005976,남성,20,기타,서울시 종로구,medium,Galaxy,False
00005977,여성,20,대학생,대전시 서구,medium,Galaxy,True
00005978,여성,54,직장인,인천시 부평구,high,Galaxy,True
00005979,여성,42,직장인,인천시 부평구,high,Galaxy,False
00005980,남성,19,중고생,대전시 유성구,low,iPhone,False
00005981,남성,17,기타,대전시 서구,medium,iPhone,False
00005982,남성,16,중고생,광주시 북구,high,iPhone,True
00005983,여성,45,기타,대구시 중구,high,Galaxy,False
00005984,남성,20,대학생,대전시 유성구,medium,iPhone,True
00005985,남성,15,중고생,서울시 송파구,low,iPhone,False
00005986,여성,36,직장인,대전시 중구,low,iPhone,False
00005987,남성,43,직장인,광주시 서구,medium,Galaxy,True
00005988,남성,48,직장인,인천시 남동구,high,Galaxy,False
00005989,여성,67,기타,인천시 남동구,low,Galaxy,True
